Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
2-pack-leggings-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/b3/b3/b3b3ecc909c2143e3eecefc0ade5906c03e6f2e2.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-leggings-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/00/a9/00a9a8d988df7895b8ac71b5fe1f1b026af4e8c9.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-leggings-mantri-mall,2-pack leggings,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,004,,,,,,,shopify,1000.0,deny,manual,999.00,,,,,https://image.hm.com/assets/hm/bf/e5/bfe54ae72477baa6813ba37c9180c428e34efbe4.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-leggings-mantri-mall,,,,,,,,Size,005,,,,,,,shopify,2000.0,deny,manual,999.00,,,,,https://image.hm.com/assets/hm/a8/44/a8448870f84d8fa5a63ebbce288435e5f4a01b72.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-leggings-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/b3/b3/b3b3ecc909c2143e3eecefc0ade5906c03e6f2e2.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-leggings-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/00/a9/00a9a8d988df7895b8ac71b5fe1f1b026af4e8c9.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
cotton-leggings-prestige-falcon-city,Cotton leggings,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/9e/81/9e81fc02a75b6898dc262f051e161925fca02f1e.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
cotton-leggings-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/b7/b7/b7b73691d146b1d3dbc751157fd9531a21c588db.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-adjustable-fit-leggings-mantri-mall,2-pack adjustable-fit leggings,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,649.50,,,,,https://image.hm.com/assets/hm/2d/99/2d995bd4b99372e91c25f12885eec29960c402b9.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-adjustable-fit-leggings-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/81/6d/816dcb27a972cb9d6a32b36179364e6bcb720851.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-adjustable-fit-leggings-prestige-falcon-city,2-pack adjustable-fit leggings,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,649.50,,,,,https://image.hm.com/assets/hm/2d/99/2d995bd4b99372e91c25f12885eec29960c402b9.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-adjustable-fit-leggings-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/81/6d/816dcb27a972cb9d6a32b36179364e6bcb720851.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
long-sleeved-bodysuit-prestige-falcon-city,Long-sleeved bodysuit,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/2a/14/2a14234bb0161771ab3946854fe1599a72bd9dae.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
long-sleeved-bodysuit-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/cf/0a/cf0af0f84edf9a0a20a9f9aa576ab26e7d8edbf1.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
3-piece-ribbed-cotton-set-mantri-mall,3-piece ribbed cotton set,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/77/6e/776ef57e78c0595ad0509a455e0851354e43d179.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
3-piece-ribbed-cotton-set-mantri-mall,,,,,,,,Size,006,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/04/5c/045ca693a27344f37d5f2c7f30f1f56b33e59500.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
3-piece-ribbed-cotton-set-prestige-falcon-city,3-piece ribbed cotton set,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/77/6e/776ef57e78c0595ad0509a455e0851354e43d179.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
3-piece-ribbed-cotton-set-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/04/5c/045ca693a27344f37d5f2c7f30f1f56b33e59500.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
flounce-trimmed-jersey-dress-mantri-mall,Flounce-trimmed jersey dress,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,008,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/51/a0/51a0095cf5fe7ca131a61fc796f0f7bcd674a63a.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
flounce-trimmed-jersey-dress-mantri-mall,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/f9/7f/f97fe3e95d68f3e23b6e807adfc9e63ce1af198d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
printed-jersey-top-prestige-falcon-city,Printed jersey top,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/ae/00/ae00c97db7fed0cba0f8d0c540f5987e29f1051f.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
printed-jersey-top-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/2a/a4/2aa4228e5cb37f39a28ddebb8831d2604901029e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
ribbed-jersey-top-mantri-mall,Ribbed jersey top,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,007,,,,,,,shopify,3000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/b9/0d/b90d80ff3b51a7036cac757cfc2df6bf27925e5c.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
ribbed-jersey-top-mantri-mall,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/09/ed/09eddd7f9c584473c5ea0e07aa10bd4496d40d39.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
ribbed-jersey-top-prestige-falcon-city,Ribbed jersey top,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/b9/0d/b90d80ff3b51a7036cac757cfc2df6bf27925e5c.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
ribbed-jersey-top-prestige-falcon-city,,,,,,,,Size,007,,,,,,,shopify,4000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/09/ed/09eddd7f9c584473c5ea0e07aa10bd4496d40d39.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
ribbed-jersey-top-prestige-falcon-city,,,,,,,,Size,008,,,,,,,shopify,4000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ribbed-jersey-top-prestige-falcon-city,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,2-pack long-sleeved bodysuits,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,004,,,,,,,shopify,2000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/87/b5/87b52d98ae607ca304a01d6e57d8d5023d6fd6c3.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,006,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/73/a0/73a0d2e9bd669ac39f076fb05241e7ea1af513d4.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,007,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,2-pack long-sleeved bodysuits,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,004,,,,,,,shopify,2000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/87/b5/87b52d98ae607ca304a01d6e57d8d5023d6fd6c3.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,005,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/73/a0/73a0d2e9bd669ac39f076fb05241e7ea1af513d4.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,006,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,007,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,008,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
printed-jersey-top-mantri-mall,Printed jersey top,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,007,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/43/95/4395070bea9c26167d9e624c2c1465ea3559da9f.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
printed-jersey-top-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/39/53/39538e6293c78a2c48bc61019d1b5a2d8c147485.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
printed-jersey-top-prestige-falcon-city,Printed jersey top,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,006,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/43/95/4395070bea9c26167d9e624c2c1465ea3559da9f.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
printed-jersey-top-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/39/53/39538e6293c78a2c48bc61019d1b5a2d8c147485.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
ribbed-jersey-top-mantri-mall,Ribbed jersey top,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,005,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/70/a6/70a65e0cdde9bb4d9da61c5d324a58447ec0e091.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
ribbed-jersey-top-mantri-mall,,,,,,,,Size,006,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/a0/b6/a0b612989d3ea89c94f6e26d2df7717bdde56bd7.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
ribbed-jersey-top-mantri-mall,,,,,,,,Size,007,,,,,,,shopify,4000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ribbed-jersey-top-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ribbed-jersey-top-mantri-mall,,,,,,,,Size,009,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ribbed-jersey-top-prestige-falcon-city,Ribbed jersey top,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/70/a6/70a65e0cdde9bb4d9da61c5d324a58447ec0e091.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
ribbed-jersey-top-prestige-falcon-city,,,,,,,,Size,006,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/a0/b6/a0b612989d3ea89c94f6e26d2df7717bdde56bd7.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
ribbed-jersey-top-prestige-falcon-city,,,,,,,,Size,008,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ribbed-jersey-top-prestige-falcon-city,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
collared-bodysuit-mantri-mall,Collared bodysuit,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/3f/cc/3fcc39d1bf748898fa46efb844119e1bbb265d07.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
collared-bodysuit-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/16/eb/16eb19f598d20021a6956a2d2a76e94a2fba4d8b.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
collared-bodysuit-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/48/58/485829d110fa83f864bcef96dfd38589f353479e.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
collared-cotton-top-prestige-falcon-city,Collared cotton top,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,008,,,,,,,shopify,1000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/46/21/4621a0f18c5a8402c2f66c180db4635e25bea13e.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
collared-cotton-top-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/47/87/4787ccd365868b5b256e3597d9912f48674a0af2.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
collared-bodysuit-mantri-mall,Collared bodysuit,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,004,,,,,,,shopify,3000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/4d/2d/4d2d9d8b1b6ed968f26c36d348fd25f21e26bab6.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
collared-bodysuit-mantri-mall,,,,,,,,Size,007,,,,,,,shopify,2000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/e0/9f/e09faed70130018f2f5ca49087a841ec7eeef18b.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
collared-bodysuit-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/84/f8/84f8ff45464ccf34efc1e8f919dfb1ba6ba83e3a.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,2-pack long-sleeved bodysuits,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,004,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/89/98/899800218018efff0e41249afcbab95a89664730.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,005,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/c5/bc/c5bca9dbd7da41eee10e93717a23e2224e46ea4d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,006,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,007,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,2-pack long-sleeved bodysuits,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,004,,,,,,,shopify,2000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/89/98/899800218018efff0e41249afcbab95a89664730.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,005,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/c5/bc/c5bca9dbd7da41eee10e93717a23e2224e46ea4d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,006,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,007,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,008,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,2-pack long-sleeved bodysuits,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,004,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/89/98/899800218018efff0e41249afcbab95a89664730.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,005,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/c5/bc/c5bca9dbd7da41eee10e93717a23e2224e46ea4d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,006,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,007,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,2-pack long-sleeved bodysuits,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,004,,,,,,,shopify,2000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/89/98/899800218018efff0e41249afcbab95a89664730.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,005,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,https://image.hm.com/assets/hm/c5/bc/c5bca9dbd7da41eee10e93717a23e2224e46ea4d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,006,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,007,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,008,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-prestige-falcon-city,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,399.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-piece-cotton-set-mantri-mall,2-piece cotton set,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,008,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/7b/7e/7b7eb70f6ac32bd4e6dc363f74e7074c01a4e56d.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-piece-cotton-set-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/18/01/1801171164de1ee126fc17fe153a988e5d8e3ed9.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,2-pack long-sleeved bodysuits,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,005,,,,,,,shopify,4000.0,deny,manual,649.50,,,,,https://image.hm.com/assets/hm/4a/81/4a816b0dd11ae94d840829b83f90130b2122a0ca.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,1000.0,deny,manual,649.50,,,,,https://image.hm.com/assets/hm/c4/b0/c4b0df04adf07f8ea780335b7c5c118cf866c9db_xxl-1.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/7f/bc/7fbc7c2f469b6f614346de75590bc2f1ce99d1d6.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
2-pack-long-sleeved-bodysuits-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/e2/f8/e2f806de92deb2122c43dbfcd0bba8d03f20e676.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-mantri-mall,Denim jeggings,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,004,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/09/8f/098f93b70cda87a45adc60fbd1a51b476f45b819.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
denim-jeggings-mantri-mall,,,,,,,,Size,005,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/dc/e7/dce76ae3e6e75b13aed55daa6a76c27e9f64d3e6.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-mantri-mall,,,,,,,,Size,006,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-mantri-mall,,,,,,,,Size,007,,,,,,,shopify,3000.0,deny,manual,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-prestige-falcon-city,Denim jeggings,,,Clothing,,"Clothing, baby, Prestige Falcon city",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/09/8f/098f93b70cda87a45adc60fbd1a51b476f45b819.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
denim-jeggings-prestige-falcon-city,,,,,,,,Size,006,,,,,,,shopify,3000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/dc/e7/dce76ae3e6e75b13aed55daa6a76c27e9f64d3e6.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-prestige-falcon-city,,,,,,,,Size,007,,,,,,,shopify,3000.0,deny,manual,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
denim-jeggings-prestige-falcon-city,,,,,,,,Size,008,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
patterned-dress-mantri-mall,Patterned dress,,,Clothing,,"Clothing, baby, Mantri Mall",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/26/9e/269e027d47c3eebb13b8889b7b176920aa6b10cb.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
