Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
0619764085-1mg-mall,7-pack socks,,,Clothing,,"Clothing, kids, 1MG Mall",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/64/3d/643d5699da0178a310539477a649b2b4bba93f6b.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0619764085-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/43/cd/43cd0e3e1cc40fce898d21608dc6f2173e5af1cb.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0619764085-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/a9/a2/a9a2a161ac2b763762778938de54ebc63bb76e0d.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0619764085-mantri-mall,7-pack socks,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/64/3d/643d5699da0178a310539477a649b2b4bba93f6b.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0619764085-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/43/cd/43cd0e3e1cc40fce898d21608dc6f2173e5af1cb.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0619764085-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/a9/a2/a9a2a161ac2b763762778938de54ebc63bb76e0d.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0619764085-vega-city,7-pack socks,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,006,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/64/3d/643d5699da0178a310539477a649b2b4bba93f6b.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0619764085-vega-city,,,,,,,,Size,007,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/43/cd/43cd0e3e1cc40fce898d21608dc6f2173e5af1cb.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0619764085-vega-city,,,,,,,,Size,008,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/a9/a2/a9a2a161ac2b763762778938de54ebc63bb76e0d.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0619764085-vega-city,,,,,,,,Size,009,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0619764085-vega-city,,,,,,,,Size,010,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0619764085-prestige-falcon-city,7-pack socks,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/64/3d/643d5699da0178a310539477a649b2b4bba93f6b.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0619764085-prestige-falcon-city,,,,,,,,Size,007,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/43/cd/43cd0e3e1cc40fce898d21608dc6f2173e5af1cb.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0619764085-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/a9/a2/a9a2a161ac2b763762778938de54ebc63bb76e0d.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1212699012-prestige-falcon-city,Long-sleeved jersey top,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/c9/5f/c95f4e42c0775b36a0d2302248af7a291f133571.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1212699012-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/89/72/8972bb407b8a5c33eb8d89444c71372bd504000d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1237254003-mantri-mall,Brushed-inside joggers,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,009,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/ed/b2/edb2357ea286b3faf5bf714a7406c61c10622f79.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1237254003-mantri-mall,,,,,,,,Size,015,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/5b/5c/5b5c23383f920669736bc69410e85db022675789.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1237254003-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6e/3f/6e3f4d434c11a1888b63abe419fec0a588cd6ff7.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1237254003-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/56/96/56965e7702645a0b962e42368d63b4d864d868ca.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1237254003-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/8b/a1/8ba11521d5065186209c16e99af3ca5dbff8e9b3.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1237254003-vega-city,Brushed-inside joggers,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,009,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/ed/b2/edb2357ea286b3faf5bf714a7406c61c10622f79.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1237254003-vega-city,,,,,,,,Size,010,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/5b/5c/5b5c23383f920669736bc69410e85db022675789.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1237254003-vega-city,,,,,,,,Size,014,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/6e/3f/6e3f4d434c11a1888b63abe419fec0a588cd6ff7.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1237254003-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/56/96/56965e7702645a0b962e42368d63b4d864d868ca.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1237254003-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/8b/a1/8ba11521d5065186209c16e99af3ca5dbff8e9b3.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1175656002-1mg-mall,5-pack socks,,,Clothing,,"Clothing, kids, 1MG Mall",TRUE,Size,006,,,,,,,shopify,3000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/71/fa/71fae6182558f416ae22a12ae347bcc67fcf3b3d.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1175656002-1mg-mall,,,,,,,,Size,007,,,,,,,shopify,3000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/77/14/7714c7dc56aff472bb973893b9f387bbc151d061.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1175656002-1mg-mall,,,,,,,,Size,008,,,,,,,shopify,1000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/ff/da/ffdacf0dd2fa1e2f170ef50e0f7426fa36dee028.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1175656002-vega-city,5-pack socks,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,006,,,,,,,shopify,2000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/71/fa/71fae6182558f416ae22a12ae347bcc67fcf3b3d.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1175656002-vega-city,,,,,,,,Size,007,,,,,,,shopify,2000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/77/14/7714c7dc56aff472bb973893b9f387bbc151d061.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1175656002-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ff/da/ffdacf0dd2fa1e2f170ef50e0f7426fa36dee028.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1175656002-prestige-falcon-city,5-pack socks,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,007,,,,,,,shopify,1000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/71/fa/71fae6182558f416ae22a12ae347bcc67fcf3b3d.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1175656002-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/77/14/7714c7dc56aff472bb973893b9f387bbc151d061.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1175656002-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ff/da/ffdacf0dd2fa1e2f170ef50e0f7426fa36dee028.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0589524011-1mg-mall,10-pack trainer socks,,,Clothing,,"Clothing, kids, 1MG Mall",TRUE,Size,006,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/53/01/5301689f860bfb815c415be04fc60b1730ade4e5.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0589524011-1mg-mall,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/fe/63/fe63e099a1c735c99f627ce440acbbb8280ee397.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0589524011-1mg-mall,,,,,,,,Size,011,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/42/2c/422c2ecd92f20d3ab4a77bf1e42531add597cc3a.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0589524011-prestige-falcon-city,10-pack trainer socks,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,009,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/53/01/5301689f860bfb815c415be04fc60b1730ade4e5.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0589524011-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/fe/63/fe63e099a1c735c99f627ce440acbbb8280ee397.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0589524011-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/42/2c/422c2ecd92f20d3ab4a77bf1e42531add597cc3a.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0922700124-mantri-mall,Printed jersey top,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/27/e4/27e419e237debd4ac05cb1c7bdcb896b4ea5d4d8.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0922700124-mantri-mall,,,,,,,,Size,007,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/2a/51/2a514e4189d8a398dda5f09f3a6d308e4fcda77c.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0922700124-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,3000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0922700124-mantri-mall,,,,,,,,Size,009,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0922700124-mantri-mall,,,,,,,,Size,010,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0922700124-vega-city,Printed jersey top,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/27/e4/27e419e237debd4ac05cb1c7bdcb896b4ea5d4d8.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0922700124-vega-city,,,,,,,,Size,007,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/2a/51/2a514e4189d8a398dda5f09f3a6d308e4fcda77c.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0922700124-vega-city,,,,,,,,Size,008,,,,,,,shopify,4000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0922700124-vega-city,,,,,,,,Size,009,,,,,,,shopify,3000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0922700124-vega-city,,,,,,,,Size,010,,,,,,,shopify,3000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0922700124-prestige-falcon-city,Printed jersey top,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/27/e4/27e419e237debd4ac05cb1c7bdcb896b4ea5d4d8.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0922700124-prestige-falcon-city,,,,,,,,Size,007,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/2a/51/2a514e4189d8a398dda5f09f3a6d308e4fcda77c.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0922700124-prestige-falcon-city,,,,,,,,Size,008,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0922700124-prestige-falcon-city,,,,,,,,Size,009,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0922700124-prestige-falcon-city,,,,,,,,Size,010,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0688916115-mantri-mall,5-pack boxer briefs,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,009,,,,,,,shopify,2000.0,deny,manual,199.80,,,,,https://image.hm.com/assets/hm/94/63/9463277df5880197333cee7a62f76f9fa7a65ef0.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0688916115-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/5d/18/5d18f2d329292e2937a334d6a800b63ecd35c99d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0688916115-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f7/e9/f7e9f4fd0a1d557c15e105bb75dd55b4ffddcac0.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0688916115-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/9f/75/9f755b4adccfd47be9c488120d41051efb93282c.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0688916115-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/58/5f/585f69fa3372ad623ebe5f3d3b8cbb4fd4e58f50.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0688916115-vega-city,5-pack boxer briefs,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,009,,,,,,,shopify,1000.0,deny,manual,199.80,,,,,https://image.hm.com/assets/hm/94/63/9463277df5880197333cee7a62f76f9fa7a65ef0.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0688916115-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/5d/18/5d18f2d329292e2937a334d6a800b63ecd35c99d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0688916115-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f7/e9/f7e9f4fd0a1d557c15e105bb75dd55b4ffddcac0.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0688916115-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/9f/75/9f755b4adccfd47be9c488120d41051efb93282c.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0688916115-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/58/5f/585f69fa3372ad623ebe5f3d3b8cbb4fd4e58f50.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0688916115-prestige-falcon-city,5-pack boxer briefs,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,008,,,,,,,shopify,2000.0,deny,manual,199.80,,,,,https://image.hm.com/assets/hm/94/63/9463277df5880197333cee7a62f76f9fa7a65ef0.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0688916115-prestige-falcon-city,,,,,,,,Size,009,,,,,,,shopify,2000.0,deny,manual,199.80,,,,,https://image.hm.com/assets/hm/5d/18/5d18f2d329292e2937a334d6a800b63ecd35c99d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0688916115-prestige-falcon-city,,,,,,,,Size,010,,,,,,,shopify,1000.0,deny,manual,199.80,,,,,https://image.hm.com/assets/hm/f7/e9/f7e9f4fd0a1d557c15e105bb75dd55b4ffddcac0.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0688916115-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/9f/75/9f755b4adccfd47be9c488120d41051efb93282c.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0688916115-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/58/5f/585f69fa3372ad623ebe5f3d3b8cbb4fd4e58f50.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1133559007-1mg-mall,7-pack socks,,,Clothing,,"Clothing, kids, 1MG Mall",TRUE,Size,008,,,,,,,shopify,2000.0,deny,manual,999.00,,,,,https://image.hm.com/assets/hm/c8/05/c805da0e4b816d1a4f9d3e5499a692498050abbd.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1133559007-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f2/7b/f27bdfeebdcd7f2f91f66434797ed375cb6945b8.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1133559007-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/a2/e5/a2e59874aab37f898673e137014e51f3699aa71d.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1133559007-mantri-mall,7-pack socks,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,006,,,,,,,shopify,3000.0,deny,manual,999.00,,,,,https://image.hm.com/assets/hm/c8/05/c805da0e4b816d1a4f9d3e5499a692498050abbd.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1133559007-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,2000.0,deny,manual,999.00,,,,,https://image.hm.com/assets/hm/f2/7b/f27bdfeebdcd7f2f91f66434797ed375cb6945b8.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1133559007-mantri-mall,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,999.00,,,,,https://image.hm.com/assets/hm/a2/e5/a2e59874aab37f898673e137014e51f3699aa71d.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1133559007-vega-city,7-pack socks,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,005,,,,,,,shopify,1000.0,deny,manual,999.00,,,,,https://image.hm.com/assets/hm/c8/05/c805da0e4b816d1a4f9d3e5499a692498050abbd.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1133559007-vega-city,,,,,,,,Size,006,,,,,,,shopify,3000.0,deny,manual,999.00,,,,,https://image.hm.com/assets/hm/f2/7b/f27bdfeebdcd7f2f91f66434797ed375cb6945b8.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1133559007-vega-city,,,,,,,,Size,007,,,,,,,shopify,2000.0,deny,manual,999.00,,,,,https://image.hm.com/assets/hm/a2/e5/a2e59874aab37f898673e137014e51f3699aa71d.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1133559007-prestige-falcon-city,7-pack socks,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,999.00,,,,,https://image.hm.com/assets/hm/c8/05/c805da0e4b816d1a4f9d3e5499a692498050abbd.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1133559007-prestige-falcon-city,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,999.00,,,,,https://image.hm.com/assets/hm/f2/7b/f27bdfeebdcd7f2f91f66434797ed375cb6945b8.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1133559007-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/a2/e5/a2e59874aab37f898673e137014e51f3699aa71d.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1101992017-1mg-mall,Printed zip-through hoodie,,,Clothing,,"Clothing, kids, 1MG Mall",TRUE,Size,009,,,,,,,shopify,2000.0,deny,manual,1999.00,,,,,https://image.hm.com/assets/hm/e5/8e/e58e9f85486114685430a0ea5ebf9c5431a37363.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1101992017-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/7f/16/7f1607fb3fbf9f3959b89974b94dc3a5f7efbb4e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1101992017-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/d5/26/d5260397cf411274f9def90f29efcbd894d43898.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1101992017-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/4b/81/4b81bfd5a3a273abbc4af37de496f3434f4c27cc.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1101992017-mantri-mall,Printed zip-through hoodie,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,007,,,,,,,shopify,1000.0,deny,manual,1999.00,,,,,https://image.hm.com/assets/hm/e5/8e/e58e9f85486114685430a0ea5ebf9c5431a37363.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1101992017-mantri-mall,,,,,,,,Size,008,,,,,,,shopify,1000.0,deny,manual,1999.00,,,,,https://image.hm.com/assets/hm/7f/16/7f1607fb3fbf9f3959b89974b94dc3a5f7efbb4e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1101992017-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/d5/26/d5260397cf411274f9def90f29efcbd894d43898.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1101992017-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/4b/81/4b81bfd5a3a273abbc4af37de496f3434f4c27cc.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1101992017-prestige-falcon-city,Printed zip-through hoodie,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,009,,,,,,,shopify,1000.0,deny,manual,1999.00,,,,,https://image.hm.com/assets/hm/e5/8e/e58e9f85486114685430a0ea5ebf9c5431a37363.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1101992017-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/7f/16/7f1607fb3fbf9f3959b89974b94dc3a5f7efbb4e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1101992017-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/d5/26/d5260397cf411274f9def90f29efcbd894d43898.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1101992017-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/4b/81/4b81bfd5a3a273abbc4af37de496f3434f4c27cc.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0783893073-vega-city,5-pack cotton boxer briefs,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,008,,,,,,,shopify,1000.0,deny,manual,279.80,,,,,https://image.hm.com/assets/hm/50/c7/50c7058e8e305c76a56d2b3865e4c8a34d90a156.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0783893073-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/0e/08/0e08da0c1b7278128453ee447b1246ea5ae36ad6.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0783893073-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/7d/5b/7d5b70d5af0be6fceecee34179000f2880234c08.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0922706053-1mg-mall,Flared-skirt dress,,,Clothing,,"Clothing, kids, 1MG Mall",TRUE,Size,006,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/d6/bd/d6bd5182b9e69c0e27a158e66d8f84ccea0e547f.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0922706053-1mg-mall,,,,,,,,Size,007,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/b7/25/b725dfd7739b1c88c2e1c8fd490e4017237e6957.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
